year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2002,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2003,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2004,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2005,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2006,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2007,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2008,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2009,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2010,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2011,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2012,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2013,4.527750730282375e-05,BA_Forest_NonForest,seasonal_jja,region_44
2014,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2015,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2016,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2017,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2018,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2019,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2020,6.037000973709834e-05,BA_Forest_NonForest,seasonal_jja,region_44
2021,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2022,0.0,BA_Forest_NonForest,seasonal_jja,region_44
2023,0.0,BA_Forest_NonForest,seasonal_jja,region_44
