year,sum,variable,timescale,country
2002,0.004458002003519439,Cem_Total,seasonal_jja,GEO
2003,0.004643390746603939,Cem_Total,seasonal_jja,GEO
2004,0.021807389749917652,Cem_Total,seasonal_jja,GEO
2005,0.053400586692593545,Cem_Total,seasonal_jja,GEO
2006,0.08637454038620132,Cem_Total,seasonal_jja,GEO
2007,0.010975866547945514,Cem_Total,seasonal_jja,GEO
2008,0.036526063359744516,Cem_Total,seasonal_jja,GEO
2009,0.0,Cem_Total,seasonal_jja,GEO
2010,0.052572344764503814,Cem_Total,seasonal_jja,GEO
2011,0.014610125636174224,Cem_Total,seasonal_jja,GEO
2012,0.00232574737089061,Cem_Total,seasonal_jja,GEO
2013,0.0023206813658902736,Cem_Total,seasonal_jja,GEO
2014,0.0005448654875609894,Cem_Total,seasonal_jja,GEO
2015,0.08581975722983609,Cem_Total,seasonal_jja,GEO
2016,0.05197002317463065,Cem_Total,seasonal_jja,GEO
2017,0.054335636045036564,Cem_Total,seasonal_jja,GEO
2018,0.024574594219481802,Cem_Total,seasonal_jja,GEO
2019,0.09771832363620783,Cem_Total,seasonal_jja,GEO
2020,0.04048342182630292,Cem_Total,seasonal_jja,GEO
