year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,yearly_jj,MKD
2003,0.0,Cem_Forest_NonForest,yearly_jj,MKD
2004,0.0,Cem_Forest_NonForest,yearly_jj,MKD
2005,0.00011389567324414062,Cem_Forest_NonForest,yearly_jj,MKD
2006,0.0,Cem_Forest_NonForest,yearly_jj,MKD
2007,0.0015739970946867065,Cem_Forest_NonForest,yearly_jj,MKD
2008,0.07619920601680016,Cem_Forest_NonForest,yearly_jj,MKD
2009,0.009144206414981811,Cem_Forest_NonForest,yearly_jj,MKD
2010,0.0,Cem_Forest_NonForest,yearly_jj,MKD
2011,0.0005259173790717164,Cem_Forest_NonForest,yearly_jj,MKD
2012,0.01179674089422345,Cem_Forest_NonForest,yearly_jj,MKD
2013,0.018068336471225372,Cem_Forest_NonForest,yearly_jj,MKD
2014,9.594069940869141e-05,Cem_Forest_NonForest,yearly_jj,MKD
2015,9.495133623095704e-05,Cem_Forest_NonForest,yearly_jj,MKD
2016,0.005277494627172393,Cem_Forest_NonForest,yearly_jj,MKD
2017,6.752168175219726e-05,Cem_Forest_NonForest,yearly_jj,MKD
2018,0.004895796962928986,Cem_Forest_NonForest,yearly_jj,MKD
2019,0.004616558574189972,Cem_Forest_NonForest,yearly_jj,MKD
2020,0.01088481978689148,Cem_Forest_NonForest,yearly_jj,MKD
