year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,CHE
2002,0.0,BA_Total,seasonal_djf,CHE
2003,0.0,BA_Total,seasonal_djf,CHE
2004,0.0,BA_Total,seasonal_djf,CHE
2005,0.001,BA_Total,seasonal_djf,CHE
2006,0.0,BA_Total,seasonal_djf,CHE
2007,0.0,BA_Total,seasonal_djf,CHE
2008,0.0,BA_Total,seasonal_djf,CHE
2009,0.0,BA_Total,seasonal_djf,CHE
2010,0.0,BA_Total,seasonal_djf,CHE
2011,0.0,BA_Total,seasonal_djf,CHE
2012,0.001,BA_Total,seasonal_djf,CHE
2013,0.0,BA_Total,seasonal_djf,CHE
2014,0.001,BA_Total,seasonal_djf,CHE
2015,0.0,BA_Total,seasonal_djf,CHE
2016,0.0,BA_Total,seasonal_djf,CHE
2017,0.008,BA_Total,seasonal_djf,CHE
2018,0.0,BA_Total,seasonal_djf,CHE
2019,0.0,BA_Total,seasonal_djf,CHE
2020,0.0,BA_Total,seasonal_djf,CHE
2021,0.0,BA_Total,seasonal_djf,CHE
2022,0.0,BA_Total,seasonal_djf,CHE
2023,0.0,BA_Total,seasonal_djf,CHE
