year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_djf,LBY
2003,0.0,Cem_Total,seasonal_djf,LBY
2004,0.0,Cem_Total,seasonal_djf,LBY
2005,0.0,Cem_Total,seasonal_djf,LBY
2006,0.0,Cem_Total,seasonal_djf,LBY
2007,0.0,Cem_Total,seasonal_djf,LBY
2008,0.0,Cem_Total,seasonal_djf,LBY
2009,0.0,Cem_Total,seasonal_djf,LBY
2010,0.0,Cem_Total,seasonal_djf,LBY
2011,0.0,Cem_Total,seasonal_djf,LBY
2012,0.0015194508738518066,Cem_Total,seasonal_djf,LBY
2013,0.0,Cem_Total,seasonal_djf,LBY
2014,0.0,Cem_Total,seasonal_djf,LBY
2015,0.0,Cem_Total,seasonal_djf,LBY
2016,0.0,Cem_Total,seasonal_djf,LBY
2017,0.0,Cem_Total,seasonal_djf,LBY
2018,0.0,Cem_Total,seasonal_djf,LBY
2019,0.0,Cem_Total,seasonal_djf,LBY
2020,0.0,Cem_Total,seasonal_djf,LBY
