year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2002,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2003,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2004,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2005,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2006,0.07100000000000001,BA_Forest_NonForest,seasonal_jja,SWE
2007,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2008,0.004,BA_Forest_NonForest,seasonal_jja,SWE
2009,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2010,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2011,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2012,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2013,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2014,0.451,BA_Forest_NonForest,seasonal_jja,SWE
2015,0.001,BA_Forest_NonForest,seasonal_jja,SWE
2016,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2017,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2018,0.269,BA_Forest_NonForest,seasonal_jja,SWE
2019,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2020,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2021,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2022,0.0,BA_Forest_NonForest,seasonal_jja,SWE
2023,0.0,BA_Forest_NonForest,seasonal_jja,SWE
