year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2003,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2004,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2005,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2006,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2007,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2008,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2009,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2010,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2011,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2012,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2013,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2014,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2015,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2016,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2017,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2018,0.00011388228826568603,Cem_Forest_NonForest,yearly_jj,LUX
2019,0.0,Cem_Forest_NonForest,yearly_jj,LUX
2020,0.0,Cem_Forest_NonForest,yearly_jj,LUX
