year,sum,variable,timescale,country
2001,0.092,BA_Total,yearly,GBR
2002,0.0,BA_Total,yearly,GBR
2003,0.8100000000000002,BA_Total,yearly,GBR
2004,0.023,BA_Total,yearly,GBR
2005,0.019,BA_Total,yearly,GBR
2006,0.23299999999999998,BA_Total,yearly,GBR
2007,0.6240000000000001,BA_Total,yearly,GBR
2008,0.0,BA_Total,yearly,GBR
2009,0.061000000000000006,BA_Total,yearly,GBR
2010,0.124,BA_Total,yearly,GBR
2011,0.293,BA_Total,yearly,GBR
2012,0.255,BA_Total,yearly,GBR
2013,0.0,BA_Total,yearly,GBR
2014,0.0,BA_Total,yearly,GBR
2015,0.10700000000000001,BA_Total,yearly,GBR
2016,0.0,BA_Total,yearly,GBR
2017,0.054,BA_Total,yearly,GBR
2018,0.309,BA_Total,yearly,GBR
2019,0.4770000000000001,BA_Total,yearly,GBR
2020,0.18800000000000003,BA_Total,yearly,GBR
2021,0.0,BA_Total,yearly,GBR
2022,0.341,BA_Total,yearly,GBR
2023,0.128,BA_Total,yearly,GBR
