year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,yearly_jj,FLK
2002,0.0,BA_Forest_NonForest,yearly_jj,FLK
2003,0.0,BA_Forest_NonForest,yearly_jj,FLK
2004,0.0,BA_Forest_NonForest,yearly_jj,FLK
2005,0.0,BA_Forest_NonForest,yearly_jj,FLK
2006,0.007,BA_Forest_NonForest,yearly_jj,FLK
2007,0.0,BA_Forest_NonForest,yearly_jj,FLK
2008,0.0,BA_Forest_NonForest,yearly_jj,FLK
2009,0.0,BA_Forest_NonForest,yearly_jj,FLK
2010,0.0,BA_Forest_NonForest,yearly_jj,FLK
2011,0.0,BA_Forest_NonForest,yearly_jj,FLK
2012,0.0,BA_Forest_NonForest,yearly_jj,FLK
2013,0.0,BA_Forest_NonForest,yearly_jj,FLK
2014,0.0,BA_Forest_NonForest,yearly_jj,FLK
2015,0.0,BA_Forest_NonForest,yearly_jj,FLK
2016,0.0,BA_Forest_NonForest,yearly_jj,FLK
2017,0.0,BA_Forest_NonForest,yearly_jj,FLK
2018,0.0,BA_Forest_NonForest,yearly_jj,FLK
2019,0.0,BA_Forest_NonForest,yearly_jj,FLK
2020,0.0,BA_Forest_NonForest,yearly_jj,FLK
2021,0.0,BA_Forest_NonForest,yearly_jj,FLK
2022,0.02,BA_Forest_NonForest,yearly_jj,FLK
2023,0.008,BA_Forest_NonForest,yearly_jj,FLK
