year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_son,CH
2003,0.0,Cem_Total,seasonal_son,CH
2004,0.0,Cem_Total,seasonal_son,CH
2005,0.00014308104306637572,Cem_Total,seasonal_son,CH
2006,0.0,Cem_Total,seasonal_son,CH
2007,0.00036623898234771724,Cem_Total,seasonal_son,CH
2008,0.0,Cem_Total,seasonal_son,CH
2009,0.0008526278770658568,Cem_Total,seasonal_son,CH
2010,0.0,Cem_Total,seasonal_son,CH
2011,0.0,Cem_Total,seasonal_son,CH
2012,0.0,Cem_Total,seasonal_son,CH
2013,0.0,Cem_Total,seasonal_son,CH
2014,0.0018497943729408263,Cem_Total,seasonal_son,CH
2015,0.0,Cem_Total,seasonal_son,CH
2016,0.0,Cem_Total,seasonal_son,CH
2017,4.325354642746735e-05,Cem_Total,seasonal_son,CH
2018,0.0,Cem_Total,seasonal_son,CH
2019,0.0,Cem_Total,seasonal_son,CH
2020,0.0,Cem_Total,seasonal_son,CH
