year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,yearly,L
2003,0.0,Cem_Forest_NonForest,yearly,L
2004,0.0,Cem_Forest_NonForest,yearly,L
2005,0.0,Cem_Forest_NonForest,yearly,L
2006,0.0,Cem_Forest_NonForest,yearly,L
2007,0.0,Cem_Forest_NonForest,yearly,L
2008,0.0,Cem_Forest_NonForest,yearly,L
2009,0.0,Cem_Forest_NonForest,yearly,L
2010,0.0,Cem_Forest_NonForest,yearly,L
2011,0.0,Cem_Forest_NonForest,yearly,L
2012,0.0,Cem_Forest_NonForest,yearly,L
2013,0.0,Cem_Forest_NonForest,yearly,L
2014,0.0,Cem_Forest_NonForest,yearly,L
2015,0.0,Cem_Forest_NonForest,yearly,L
2016,0.0,Cem_Forest_NonForest,yearly,L
2017,0.00011388228826568603,Cem_Forest_NonForest,yearly,L
2018,0.0,Cem_Forest_NonForest,yearly,L
2019,0.0,Cem_Forest_NonForest,yearly,L
2020,0.0,Cem_Forest_NonForest,yearly,L
