year,sum,variable,timescale,country
2001,0.083,BA_Total,seasonal_son,BLR
2002,3.878000000000001,BA_Total,seasonal_son,BLR
2003,0.12000000000000002,BA_Total,seasonal_son,BLR
2004,0.267,BA_Total,seasonal_son,BLR
2005,0.746,BA_Total,seasonal_son,BLR
2006,0.4,BA_Total,seasonal_son,BLR
2007,0.164,BA_Total,seasonal_son,BLR
2008,0.446,BA_Total,seasonal_son,BLR
2009,0.11900000000000001,BA_Total,seasonal_son,BLR
2010,0.263,BA_Total,seasonal_son,BLR
2011,0.09100000000000001,BA_Total,seasonal_son,BLR
2012,0.13,BA_Total,seasonal_son,BLR
2013,0.0,BA_Total,seasonal_son,BLR
2014,2.023,BA_Total,seasonal_son,BLR
2015,1.1430000000000002,BA_Total,seasonal_son,BLR
2016,0.113,BA_Total,seasonal_son,BLR
2017,0.05,BA_Total,seasonal_son,BLR
2018,0.325,BA_Total,seasonal_son,BLR
2019,0.224,BA_Total,seasonal_son,BLR
2020,0.010000000000000002,BA_Total,seasonal_son,BLR
2021,0.28600000000000003,BA_Total,seasonal_son,BLR
2022,0.003,BA_Total,seasonal_son,BLR
2023,0.0,BA_Total,seasonal_son,BLR
