year,sum,variable,timescale,region
2002,29.267843974730216,Cem_Total,yearly,BO
2003,13.015670823879569,Cem_Total,yearly,BO
2004,48.07646809414005,Cem_Total,yearly,BO
2005,30.583337992525486,Cem_Total,yearly,BO
2006,24.295991928593093,Cem_Total,yearly,BO
2007,44.445981454597,Cem_Total,yearly,BO
2008,15.877824570026782,Cem_Total,yearly,BO
2009,10.952880384021139,Cem_Total,yearly,BO
2010,74.01264071172679,Cem_Total,yearly,BO
2011,17.963730985384245,Cem_Total,yearly,BO
2012,15.752329670926166,Cem_Total,yearly,BO
2013,7.0477868285367515,Cem_Total,yearly,BO
2014,4.321881149063616,Cem_Total,yearly,BO
2015,11.082599870173318,Cem_Total,yearly,BO
2016,21.73729534410131,Cem_Total,yearly,BO
2017,12.561062832592555,Cem_Total,yearly,BO
2018,10.079286951799661,Cem_Total,yearly,BO
2019,60.506855275922426,Cem_Total,yearly,BO
2020,40.535220147206594,Cem_Total,yearly,BO
