year,sum,variable,timescale,region
2002,0.061308179474198914,Cem_Forest_NonForest,seasonal_son,PE
2003,0.45333846792991117,Cem_Forest_NonForest,seasonal_son,PE
2004,0.1423895706717238,Cem_Forest_NonForest,seasonal_son,PE
2005,0.568943347519948,Cem_Forest_NonForest,seasonal_son,PE
2006,0.27443758430579707,Cem_Forest_NonForest,seasonal_son,PE
2007,0.5738871039229407,Cem_Forest_NonForest,seasonal_son,PE
2008,0.2132646323047943,Cem_Forest_NonForest,seasonal_son,PE
2009,0.17509888965291961,Cem_Forest_NonForest,seasonal_son,PE
2010,0.37298276474152914,Cem_Forest_NonForest,seasonal_son,PE
2011,0.08594194010356569,Cem_Forest_NonForest,seasonal_son,PE
2012,0.5359323331307425,Cem_Forest_NonForest,seasonal_son,PE
2013,0.3043751059650383,Cem_Forest_NonForest,seasonal_son,PE
2014,0.1818639854991719,Cem_Forest_NonForest,seasonal_son,PE
2015,0.314672214335021,Cem_Forest_NonForest,seasonal_son,PE
2016,0.27989869486390084,Cem_Forest_NonForest,seasonal_son,PE
2017,0.07239566397815166,Cem_Forest_NonForest,seasonal_son,PE
2018,0.3380165161501563,Cem_Forest_NonForest,seasonal_son,PE
2019,0.19107643175667025,Cem_Forest_NonForest,seasonal_son,PE
2020,0.4477465693520179,Cem_Forest_NonForest,seasonal_son,PE
