year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2003,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2004,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2005,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2006,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2007,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2008,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2009,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2010,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2011,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2012,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2013,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2014,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2015,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2016,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2017,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2018,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2019,0.0,Cem_Forest_NonForest,yearly_jj,ISR
2020,0.0,Cem_Forest_NonForest,yearly_jj,ISR
