year,sum,variable,timescale,region
2002,0.005379723594038467,Cem_Total,yearly,CY
2003,0.01167821481656079,Cem_Total,yearly,CY
2004,0.004265590085912811,Cem_Total,yearly,CY
2005,0.007837592095208422,Cem_Total,yearly,CY
2006,0.0,Cem_Total,yearly,CY
2007,0.0219241899831125,Cem_Total,yearly,CY
2008,0.005714655963470481,Cem_Total,yearly,CY
2009,0.0,Cem_Total,yearly,CY
2010,0.0015559725736300706,Cem_Total,yearly,CY
2011,0.0006203116457142792,Cem_Total,yearly,CY
2012,0.005272855415555809,Cem_Total,yearly,CY
2013,0.006022454391751801,Cem_Total,yearly,CY
2014,0.0015723755758549804,Cem_Total,yearly,CY
2015,0.001647257026608368,Cem_Total,yearly,CY
2016,0.014748413613969545,Cem_Total,yearly,CY
2017,0.0,Cem_Total,yearly,CY
2018,0.0,Cem_Total,yearly,CY
2019,0.0,Cem_Total,yearly,CY
2020,0.0001000410658766327,Cem_Total,yearly,CY
