year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2003,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2004,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2005,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2006,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2007,0.0002840765416305542,Cem_Forest_NonForest,seasonal_son,CHE
2008,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2009,0.0008526278770658569,Cem_Forest_NonForest,seasonal_son,CHE
2010,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2011,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2012,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2013,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2014,0.0018497943729408263,Cem_Forest_NonForest,seasonal_son,CHE
2015,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2016,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2017,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2018,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2019,0.0,Cem_Forest_NonForest,seasonal_son,CHE
2020,0.0,Cem_Forest_NonForest,seasonal_son,CHE
