year,sum,variable,timescale,country
2001,0.4580000000000001,BA_Forest_NonForest,seasonal_son,PNG
2002,2.5970000000000004,BA_Forest_NonForest,seasonal_son,PNG
2003,3.83,BA_Forest_NonForest,seasonal_son,PNG
2004,7.314,BA_Forest_NonForest,seasonal_son,PNG
2005,1.2810000000000001,BA_Forest_NonForest,seasonal_son,PNG
2006,2.5240000000000005,BA_Forest_NonForest,seasonal_son,PNG
2007,0.20400000000000001,BA_Forest_NonForest,seasonal_son,PNG
2008,0.228,BA_Forest_NonForest,seasonal_son,PNG
2009,0.8620000000000001,BA_Forest_NonForest,seasonal_son,PNG
2010,0.4,BA_Forest_NonForest,seasonal_son,PNG
2011,0.5660000000000001,BA_Forest_NonForest,seasonal_son,PNG
2012,0.571,BA_Forest_NonForest,seasonal_son,PNG
2013,1.06,BA_Forest_NonForest,seasonal_son,PNG
2014,1.8110000000000004,BA_Forest_NonForest,seasonal_son,PNG
2015,8.617,BA_Forest_NonForest,seasonal_son,PNG
2016,0.46699999999999997,BA_Forest_NonForest,seasonal_son,PNG
2017,0.48600000000000004,BA_Forest_NonForest,seasonal_son,PNG
2018,5.476000000000001,BA_Forest_NonForest,seasonal_son,PNG
2019,1.8490000000000002,BA_Forest_NonForest,seasonal_son,PNG
2020,0.30800000000000005,BA_Forest_NonForest,seasonal_son,PNG
2021,0.698,BA_Forest_NonForest,seasonal_son,PNG
2022,1.0770000000000002,BA_Forest_NonForest,seasonal_son,PNG
2023,0.0,BA_Forest_NonForest,seasonal_son,PNG
