year,sum,variable,timescale,country
2001,137.07699999999994,BA_Total,seasonal_son,TZA
2002,212.23399999999998,BA_Total,seasonal_son,TZA
2003,154.64899999999997,BA_Total,seasonal_son,TZA
2004,134.97599999999997,BA_Total,seasonal_son,TZA
2005,219.082,BA_Total,seasonal_son,TZA
2006,169.303,BA_Total,seasonal_son,TZA
2007,172.224,BA_Total,seasonal_son,TZA
2008,234.274,BA_Total,seasonal_son,TZA
2009,173.44299999999998,BA_Total,seasonal_son,TZA
2010,195.91599999999997,BA_Total,seasonal_son,TZA
2011,179.66899999999995,BA_Total,seasonal_son,TZA
2012,162.538,BA_Total,seasonal_son,TZA
2013,145.888,BA_Total,seasonal_son,TZA
2014,166.7,BA_Total,seasonal_son,TZA
2015,166.91799999999998,BA_Total,seasonal_son,TZA
2016,200.748,BA_Total,seasonal_son,TZA
2017,150.10899999999998,BA_Total,seasonal_son,TZA
2018,146.08499999999998,BA_Total,seasonal_son,TZA
2019,95.494,BA_Total,seasonal_son,TZA
2020,182.612,BA_Total,seasonal_son,TZA
2021,155.26999999999998,BA_Total,seasonal_son,TZA
2022,163.83399999999997,BA_Total,seasonal_son,TZA
2023,0.0,BA_Total,seasonal_son,TZA
