year,sum,variable,timescale,region
2001,1.7910000000000004,BA_Total,yearly,F
2002,4.58,BA_Total,yearly,F
2003,3.548,BA_Total,yearly,F
2004,3.3220000000000005,BA_Total,yearly,F
2005,3.0370000000000004,BA_Total,yearly,F
2006,1.4829999999999999,BA_Total,yearly,F
2007,0.6010000000000001,BA_Total,yearly,F
2008,2.673,BA_Total,yearly,F
2009,1.5370000000000001,BA_Total,yearly,F
2010,1.6480000000000001,BA_Total,yearly,F
2011,0.725,BA_Total,yearly,F
2012,1.983,BA_Total,yearly,F
2013,0.436,BA_Total,yearly,F
2014,1.358,BA_Total,yearly,F
2015,0.8280000000000001,BA_Total,yearly,F
2016,1.2289999999999999,BA_Total,yearly,F
2017,2.349,BA_Total,yearly,F
2018,0.14400000000000002,BA_Total,yearly,F
2019,2.22,BA_Total,yearly,F
2020,0.43100000000000005,BA_Total,yearly,F
2021,1.024,BA_Total,yearly,F
2022,2.6750000000000003,BA_Total,yearly,F
2023,0.617,BA_Total,yearly,F
