year,sum,variable,timescale,region
2001,0.008,BA_Total,yearly_jj,HR
2002,1.441,BA_Total,yearly_jj,HR
2003,0.261,BA_Total,yearly_jj,HR
2004,1.383,BA_Total,yearly_jj,HR
2005,0.4,BA_Total,yearly_jj,HR
2006,0.081,BA_Total,yearly_jj,HR
2007,0.8230000000000001,BA_Total,yearly_jj,HR
2008,2.136,BA_Total,yearly_jj,HR
2009,0.391,BA_Total,yearly_jj,HR
2010,0.398,BA_Total,yearly_jj,HR
2011,0.645,BA_Total,yearly_jj,HR
2012,1.237,BA_Total,yearly_jj,HR
2013,1.139,BA_Total,yearly_jj,HR
2014,0.14800000000000002,BA_Total,yearly_jj,HR
2015,0.022,BA_Total,yearly_jj,HR
2016,0.41100000000000003,BA_Total,yearly_jj,HR
2017,0.6679999999999999,BA_Total,yearly_jj,HR
2018,2.487,BA_Total,yearly_jj,HR
2019,0.25,BA_Total,yearly_jj,HR
2020,0.756,BA_Total,yearly_jj,HR
2021,0.114,BA_Total,yearly_jj,HR
2022,1.205,BA_Total,yearly_jj,HR
2023,0.27,BA_Total,yearly_jj,HR
