year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2002,0.10799999999999998,BA_Forest_NonForest,seasonal_djf,PRT
2003,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2004,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2005,0.03,BA_Forest_NonForest,seasonal_djf,PRT
2006,0.027000000000000003,BA_Forest_NonForest,seasonal_djf,PRT
2007,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2008,0.003,BA_Forest_NonForest,seasonal_djf,PRT
2009,0.036000000000000004,BA_Forest_NonForest,seasonal_djf,PRT
2010,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2011,0.007,BA_Forest_NonForest,seasonal_djf,PRT
2012,0.09100000000000001,BA_Forest_NonForest,seasonal_djf,PRT
2013,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2014,0.019000000000000003,BA_Forest_NonForest,seasonal_djf,PRT
2015,0.018,BA_Forest_NonForest,seasonal_djf,PRT
2016,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2017,0.009000000000000001,BA_Forest_NonForest,seasonal_djf,PRT
2018,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2019,0.002,BA_Forest_NonForest,seasonal_djf,PRT
2020,0.0,BA_Forest_NonForest,seasonal_djf,PRT
2021,0.004,BA_Forest_NonForest,seasonal_djf,PRT
2022,0.16000000000000003,BA_Forest_NonForest,seasonal_djf,PRT
2023,0.022000000000000002,BA_Forest_NonForest,seasonal_djf,PRT
