year,sum,variable,timescale,country
2001,232.344,BA_Total,seasonal_son,MLI
2002,149.561,BA_Total,seasonal_son,MLI
2003,155.209,BA_Total,seasonal_son,MLI
2004,276.74999999999994,BA_Total,seasonal_son,MLI
2005,218.31799999999998,BA_Total,seasonal_son,MLI
2006,280.751,BA_Total,seasonal_son,MLI
2007,217.12899999999996,BA_Total,seasonal_son,MLI
2008,211.101,BA_Total,seasonal_son,MLI
2009,137.56300000000002,BA_Total,seasonal_son,MLI
2010,182.659,BA_Total,seasonal_son,MLI
2011,168.414,BA_Total,seasonal_son,MLI
2012,128.10699999999997,BA_Total,seasonal_son,MLI
2013,146.535,BA_Total,seasonal_son,MLI
2014,140.77800000000002,BA_Total,seasonal_son,MLI
2015,163.99499999999995,BA_Total,seasonal_son,MLI
2016,164.666,BA_Total,seasonal_son,MLI
2017,174.247,BA_Total,seasonal_son,MLI
2018,139.067,BA_Total,seasonal_son,MLI
2019,148.24099999999999,BA_Total,seasonal_son,MLI
2020,200.103,BA_Total,seasonal_son,MLI
2021,193.58,BA_Total,seasonal_son,MLI
2022,197.53300000000002,BA_Total,seasonal_son,MLI
2023,0.0,BA_Total,seasonal_son,MLI
