year,sum,variable,timescale,country
2001,0.42,BA_Total,yearly,JPN
2002,0.634,BA_Total,yearly,JPN
2003,0.6390000000000001,BA_Total,yearly,JPN
2004,0.30100000000000005,BA_Total,yearly,JPN
2005,0.49300000000000005,BA_Total,yearly,JPN
2006,0.6739999999999999,BA_Total,yearly,JPN
2007,0.6759999999999999,BA_Total,yearly,JPN
2008,0.5980000000000001,BA_Total,yearly,JPN
2009,0.976,BA_Total,yearly,JPN
2010,0.533,BA_Total,yearly,JPN
2011,0.6719999999999999,BA_Total,yearly,JPN
2012,0.136,BA_Total,yearly,JPN
2013,0.9080000000000001,BA_Total,yearly,JPN
2014,0.991,BA_Total,yearly,JPN
2015,0.5670000000000001,BA_Total,yearly,JPN
2016,0.2,BA_Total,yearly,JPN
2017,0.394,BA_Total,yearly,JPN
2018,0.894,BA_Total,yearly,JPN
2019,0.655,BA_Total,yearly,JPN
2020,0.727,BA_Total,yearly,JPN
2021,0.357,BA_Total,yearly,JPN
2022,1.048,BA_Total,yearly,JPN
2023,0.546,BA_Total,yearly,JPN
