year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_mam,VU
2002,0.0,BA_Forest_NonForest,seasonal_mam,VU
2003,0.0,BA_Forest_NonForest,seasonal_mam,VU
2004,0.0,BA_Forest_NonForest,seasonal_mam,VU
2005,0.0,BA_Forest_NonForest,seasonal_mam,VU
2006,0.0,BA_Forest_NonForest,seasonal_mam,VU
2007,0.0,BA_Forest_NonForest,seasonal_mam,VU
2008,0.0,BA_Forest_NonForest,seasonal_mam,VU
2009,0.0,BA_Forest_NonForest,seasonal_mam,VU
2010,0.0,BA_Forest_NonForest,seasonal_mam,VU
2011,0.0,BA_Forest_NonForest,seasonal_mam,VU
2012,0.0,BA_Forest_NonForest,seasonal_mam,VU
2013,0.0,BA_Forest_NonForest,seasonal_mam,VU
2014,0.0,BA_Forest_NonForest,seasonal_mam,VU
2015,0.0,BA_Forest_NonForest,seasonal_mam,VU
2016,0.0,BA_Forest_NonForest,seasonal_mam,VU
2017,0.0,BA_Forest_NonForest,seasonal_mam,VU
2018,0.0,BA_Forest_NonForest,seasonal_mam,VU
2019,0.0,BA_Forest_NonForest,seasonal_mam,VU
2020,0.0,BA_Forest_NonForest,seasonal_mam,VU
2021,0.0,BA_Forest_NonForest,seasonal_mam,VU
2022,0.0,BA_Forest_NonForest,seasonal_mam,VU
2023,0.0,BA_Forest_NonForest,seasonal_mam,VU
