year,sum,variable,timescale,region
2002,0.03251630273361099,Cem_Forest_NonForest,yearly,KE
2003,0.0970481790189817,Cem_Forest_NonForest,yearly,KE
2004,0.02234994592799633,Cem_Forest_NonForest,yearly,KE
2005,0.10715053359568644,Cem_Forest_NonForest,yearly,KE
2006,0.04335029474530325,Cem_Forest_NonForest,yearly,KE
2007,0.08918284772040619,Cem_Forest_NonForest,yearly,KE
2008,0.042516558537879036,Cem_Forest_NonForest,yearly,KE
2009,0.07950133104778345,Cem_Forest_NonForest,yearly,KE
2010,0.02842789051030072,Cem_Forest_NonForest,yearly,KE
2011,0.042610420115416325,Cem_Forest_NonForest,yearly,KE
2012,0.12163844821434935,Cem_Forest_NonForest,yearly,KE
2013,0.024978079248876812,Cem_Forest_NonForest,yearly,KE
2014,0.015441131227036171,Cem_Forest_NonForest,yearly,KE
2015,0.30900182288414135,Cem_Forest_NonForest,yearly,KE
2016,0.006485528351656937,Cem_Forest_NonForest,yearly,KE
2017,0.01781927287109352,Cem_Forest_NonForest,yearly,KE
2018,0.021000702344125134,Cem_Forest_NonForest,yearly,KE
2019,0.15946212508136764,Cem_Forest_NonForest,yearly,KE
2020,0.03423845108779153,Cem_Forest_NonForest,yearly,KE
