year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2003,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2004,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2005,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2006,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2007,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2008,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2009,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2010,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2011,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2012,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2013,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2014,7.560620873876954e-05,Cem_Forest_NonForest,seasonal_mam,ALB
2015,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2016,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2017,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2018,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
2019,0.00037412979349996946,Cem_Forest_NonForest,seasonal_mam,ALB
2020,0.0,Cem_Forest_NonForest,seasonal_mam,ALB
