year,sum,variable,timescale,region
2001,0.328,BA_Total,yearly,UY
2002,1.3810000000000002,BA_Total,yearly,UY
2003,1.6760000000000002,BA_Total,yearly,UY
2004,2.38,BA_Total,yearly,UY
2005,1.6280000000000001,BA_Total,yearly,UY
2006,1.445,BA_Total,yearly,UY
2007,1.096,BA_Total,yearly,UY
2008,2.241,BA_Total,yearly,UY
2009,1.3860000000000001,BA_Total,yearly,UY
2010,1.602,BA_Total,yearly,UY
2011,1.0330000000000001,BA_Total,yearly,UY
2012,1.715,BA_Total,yearly,UY
2013,0.763,BA_Total,yearly,UY
2014,0.358,BA_Total,yearly,UY
2015,1.3880000000000001,BA_Total,yearly,UY
2016,0.927,BA_Total,yearly,UY
2017,0.684,BA_Total,yearly,UY
2018,0.77,BA_Total,yearly,UY
2019,1.129,BA_Total,yearly,UY
2020,1.6150000000000002,BA_Total,yearly,UY
2021,1.3820000000000001,BA_Total,yearly,UY
2022,1.865,BA_Total,yearly,UY
2023,0.7500000000000001,BA_Total,yearly,UY
