year,sum,variable,timescale,country
2001,1.2830000000000001,BA_Total,yearly,PRK
2002,0.5990000000000001,BA_Total,yearly,PRK
2003,1.496,BA_Total,yearly,PRK
2004,4.501,BA_Total,yearly,PRK
2005,2.3120000000000003,BA_Total,yearly,PRK
2006,1.168,BA_Total,yearly,PRK
2007,1.058,BA_Total,yearly,PRK
2008,1.798,BA_Total,yearly,PRK
2009,5.151000000000001,BA_Total,yearly,PRK
2010,0.652,BA_Total,yearly,PRK
2011,3.563,BA_Total,yearly,PRK
2012,0.649,BA_Total,yearly,PRK
2013,0.7250000000000001,BA_Total,yearly,PRK
2014,4.817,BA_Total,yearly,PRK
2015,2.0820000000000003,BA_Total,yearly,PRK
2016,0.154,BA_Total,yearly,PRK
2017,0.991,BA_Total,yearly,PRK
2018,1.669,BA_Total,yearly,PRK
2019,2.145,BA_Total,yearly,PRK
2020,0.5800000000000001,BA_Total,yearly,PRK
2021,0.157,BA_Total,yearly,PRK
2022,0.434,BA_Total,yearly,PRK
2023,0.109,BA_Total,yearly,PRK
