year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2002,0.0,0.0,0.0,0.0,0.0,0.016,0.004,0.08800000000000001,0.026000000000000002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2003,0.005,0.021,0.002,0.0,0.0,0.0,0.003,0.011,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2004,0.0,0.0,0.0,0.0,0.0,0.011,0.021,0.001,0.0,0.003,0.0,0.0,BA_Forest_NonForest,monthly,RW
2005,0.0,0.001,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.003,0.0,BA_Forest_NonForest,monthly,RW
2006,0.006,0.013999999999999999,0.0,0.0,0.0,0.004,0.024,0.004,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.001,0.0,0.0,BA_Forest_NonForest,monthly,RW
2009,0.0,0.001,0.0,0.0,0.0,0.001,0.051000000000000004,0.003,0.007,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12200000000000001,0.047,0.003,0.0,0.0,BA_Forest_NonForest,monthly,RW
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2012,0.012,0.033,0.002,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.053000000000000005,0.057999999999999996,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2014,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2015,0.022,0.011,0.0,0.0,0.0,0.001,0.004,0.015,0.015,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2016,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.013,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2017,0.005,0.0,0.0,0.0,0.0,0.021,0.007,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,RW
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.002,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,RW
2019,0.0,0.001,0.0,0.0,0.0,0.002,0.002,0.048,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2020,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.002,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2021,0.0,0.0,0.0,0.0,0.0,0.002,0.013000000000000001,0.0,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2022,0.0,0.001,0.0,0.0,0.0,0.0,0.07100000000000001,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,RW
2023,0.0,0.0,0.0,0.0,0.0,0.001,,,,,,,BA_Forest_NonForest,monthly,RW
