year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_mam,DZA
2002,0.177,BA_Total,seasonal_mam,DZA
2003,0.0,BA_Total,seasonal_mam,DZA
2004,0.0,BA_Total,seasonal_mam,DZA
2005,0.15300000000000002,BA_Total,seasonal_mam,DZA
2006,0.063,BA_Total,seasonal_mam,DZA
2007,0.003,BA_Total,seasonal_mam,DZA
2008,0.008,BA_Total,seasonal_mam,DZA
2009,0.009000000000000001,BA_Total,seasonal_mam,DZA
2010,0.04,BA_Total,seasonal_mam,DZA
2011,0.007,BA_Total,seasonal_mam,DZA
2012,0.0,BA_Total,seasonal_mam,DZA
2013,0.0,BA_Total,seasonal_mam,DZA
2014,0.012,BA_Total,seasonal_mam,DZA
2015,0.011,BA_Total,seasonal_mam,DZA
2016,0.055,BA_Total,seasonal_mam,DZA
2017,0.0,BA_Total,seasonal_mam,DZA
2018,0.0,BA_Total,seasonal_mam,DZA
2019,0.0,BA_Total,seasonal_mam,DZA
2020,0.051000000000000004,BA_Total,seasonal_mam,DZA
2021,0.0,BA_Total,seasonal_mam,DZA
2022,0.002,BA_Total,seasonal_mam,DZA
2023,0.0,BA_Total,seasonal_mam,DZA
