year,sum,variable,timescale,country
2001,269.28999999999996,BA_Total,yearly,ETH
2002,409.61199999999997,BA_Total,yearly,ETH
2003,313.712,BA_Total,yearly,ETH
2004,330.695,BA_Total,yearly,ETH
2005,386.88699999999994,BA_Total,yearly,ETH
2006,259.43600000000004,BA_Total,yearly,ETH
2007,355.426,BA_Total,yearly,ETH
2008,274.837,BA_Total,yearly,ETH
2009,306.76599999999996,BA_Total,yearly,ETH
2010,269.54699999999997,BA_Total,yearly,ETH
2011,273.123,BA_Total,yearly,ETH
2012,297.782,BA_Total,yearly,ETH
2013,293.908,BA_Total,yearly,ETH
2014,256.166,BA_Total,yearly,ETH
2015,304.058,BA_Total,yearly,ETH
2016,298.33799999999997,BA_Total,yearly,ETH
2017,237.511,BA_Total,yearly,ETH
2018,255.389,BA_Total,yearly,ETH
2019,212.756,BA_Total,yearly,ETH
2020,232.302,BA_Total,yearly,ETH
2021,246.83999999999997,BA_Total,yearly,ETH
2022,191.695,BA_Total,yearly,ETH
2023,177.95700000000002,BA_Total,yearly,ETH
