year,sum,variable,timescale,region
2002,0.012332627969170503,Cem_Forest_NonForest,seasonal_son,UG
2003,0.048002037718411744,Cem_Forest_NonForest,seasonal_son,UG
2004,0.006969390360666137,Cem_Forest_NonForest,seasonal_son,UG
2005,0.01065360105181093,Cem_Forest_NonForest,seasonal_son,UG
2006,0.04163240435409987,Cem_Forest_NonForest,seasonal_son,UG
2007,0.016941298420979554,Cem_Forest_NonForest,seasonal_son,UG
2008,0.0023065580940053254,Cem_Forest_NonForest,seasonal_son,UG
2009,0.009150127616087234,Cem_Forest_NonForest,seasonal_son,UG
2010,0.001815408919362915,Cem_Forest_NonForest,seasonal_son,UG
2011,0.0006013088230181122,Cem_Forest_NonForest,seasonal_son,UG
2012,0.0034566996474323427,Cem_Forest_NonForest,seasonal_son,UG
2013,0.013671761224939774,Cem_Forest_NonForest,seasonal_son,UG
2014,0.00012990449999719238,Cem_Forest_NonForest,seasonal_son,UG
2015,0.008400375116608919,Cem_Forest_NonForest,seasonal_son,UG
2016,0.004786397196658569,Cem_Forest_NonForest,seasonal_son,UG
2017,0.0,Cem_Forest_NonForest,seasonal_son,UG
2018,0.022135879328089355,Cem_Forest_NonForest,seasonal_son,UG
2019,0.001768679388563019,Cem_Forest_NonForest,seasonal_son,UG
2020,0.0011251601986094514,Cem_Forest_NonForest,seasonal_son,UG
