year,sum,variable,timescale,country
2002,2.242852164939539,Cem_Total,yearly,GTM
2003,10.095858882345025,Cem_Total,yearly,GTM
2004,0.763086626660398,Cem_Total,yearly,GTM
2005,7.539958995339217,Cem_Total,yearly,GTM
2006,1.3683611005299026,Cem_Total,yearly,GTM
2007,5.125382058143697,Cem_Total,yearly,GTM
2008,1.6046150054939208,Cem_Total,yearly,GTM
2009,4.109299921024272,Cem_Total,yearly,GTM
2010,1.8861841182644212,Cem_Total,yearly,GTM
2011,1.6290584512158957,Cem_Total,yearly,GTM
2012,1.3004814067934924,Cem_Total,yearly,GTM
2013,2.2595584190415052,Cem_Total,yearly,GTM
2014,0.8426397798381215,Cem_Total,yearly,GTM
2015,1.8174253149468005,Cem_Total,yearly,GTM
2016,3.0512965444266418,Cem_Total,yearly,GTM
2017,2.101905269244619,Cem_Total,yearly,GTM
2018,0.8199831230546842,Cem_Total,yearly,GTM
2019,2.2077589452882878,Cem_Total,yearly,GTM
2020,3.120945009167941,Cem_Total,yearly,GTM
