year,sum,variable,timescale,region
2001,46.645999999999994,BA_Total,yearly_jj,MX
2002,68.324,BA_Total,yearly_jj,MX
2003,115.761,BA_Total,yearly_jj,MX
2004,42.169999999999995,BA_Total,yearly_jj,MX
2005,117.25499999999997,BA_Total,yearly_jj,MX
2006,70.547,BA_Total,yearly_jj,MX
2007,70.228,BA_Total,yearly_jj,MX
2008,82.15999999999998,BA_Total,yearly_jj,MX
2009,74.41999999999999,BA_Total,yearly_jj,MX
2010,46.42499999999999,BA_Total,yearly_jj,MX
2011,142.356,BA_Total,yearly_jj,MX
2012,66.743,BA_Total,yearly_jj,MX
2013,80.07399999999998,BA_Total,yearly_jj,MX
2014,25.989,BA_Total,yearly_jj,MX
2015,39.221,BA_Total,yearly_jj,MX
2016,61.160999999999994,BA_Total,yearly_jj,MX
2017,90.14299999999999,BA_Total,yearly_jj,MX
2018,61.596,BA_Total,yearly_jj,MX
2019,85.204,BA_Total,yearly_jj,MX
2020,67.479,BA_Total,yearly_jj,MX
2021,66.597,BA_Total,yearly_jj,MX
2022,57.28099999999999,BA_Total,yearly_jj,MX
2023,68.797,BA_Total,yearly_jj,MX
