year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_son,DZA
2002,0.002,BA_Forest_NonForest,seasonal_son,DZA
2003,0.003,BA_Forest_NonForest,seasonal_son,DZA
2004,0.045,BA_Forest_NonForest,seasonal_son,DZA
2005,0.017,BA_Forest_NonForest,seasonal_son,DZA
2006,0.05800000000000001,BA_Forest_NonForest,seasonal_son,DZA
2007,0.21500000000000002,BA_Forest_NonForest,seasonal_son,DZA
2008,0.34400000000000003,BA_Forest_NonForest,seasonal_son,DZA
2009,0.0,BA_Forest_NonForest,seasonal_son,DZA
2010,0.03,BA_Forest_NonForest,seasonal_son,DZA
2011,0.5860000000000001,BA_Forest_NonForest,seasonal_son,DZA
2012,0.062,BA_Forest_NonForest,seasonal_son,DZA
2013,0.022,BA_Forest_NonForest,seasonal_son,DZA
2014,0.020999999999999998,BA_Forest_NonForest,seasonal_son,DZA
2015,0.01,BA_Forest_NonForest,seasonal_son,DZA
2016,0.001,BA_Forest_NonForest,seasonal_son,DZA
2017,0.009000000000000001,BA_Forest_NonForest,seasonal_son,DZA
2018,0.0,BA_Forest_NonForest,seasonal_son,DZA
2019,0.0,BA_Forest_NonForest,seasonal_son,DZA
2020,0.068,BA_Forest_NonForest,seasonal_son,DZA
2021,0.0,BA_Forest_NonForest,seasonal_son,DZA
2022,0.021,BA_Forest_NonForest,seasonal_son,DZA
2023,0.0,BA_Forest_NonForest,seasonal_son,DZA
