year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,yearly_jj,AL
2003,0.0,Cem_Forest_NonForest,yearly_jj,AL
2004,0.005455159576075439,Cem_Forest_NonForest,yearly_jj,AL
2005,0.0,Cem_Forest_NonForest,yearly_jj,AL
2006,0.0001335580888375244,Cem_Forest_NonForest,yearly_jj,AL
2007,0.00015269714261450197,Cem_Forest_NonForest,yearly_jj,AL
2008,0.11468120679381649,Cem_Forest_NonForest,yearly_jj,AL
2009,0.0005678081027778015,Cem_Forest_NonForest,yearly_jj,AL
2010,0.0030745136669881592,Cem_Forest_NonForest,yearly_jj,AL
2011,0.0004666263469252319,Cem_Forest_NonForest,yearly_jj,AL
2012,0.013475381815888365,Cem_Forest_NonForest,yearly_jj,AL
2013,0.06097845654729493,Cem_Forest_NonForest,yearly_jj,AL
2014,0.0004964991852034301,Cem_Forest_NonForest,yearly_jj,AL
2015,0.0,Cem_Forest_NonForest,yearly_jj,AL
2016,0.003894765126022766,Cem_Forest_NonForest,yearly_jj,AL
2017,0.002778913028532486,Cem_Forest_NonForest,yearly_jj,AL
2018,0.019881367162532283,Cem_Forest_NonForest,yearly_jj,AL
2019,0.0052443153328626405,Cem_Forest_NonForest,yearly_jj,AL
2020,0.0016966737521125796,Cem_Forest_NonForest,yearly_jj,AL
