year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,yearly_jj,PRT
2002,0.889,BA_Forest_NonForest,yearly_jj,PRT
2003,0.766,BA_Forest_NonForest,yearly_jj,PRT
2004,1.247,BA_Forest_NonForest,yearly_jj,PRT
2005,0.30600000000000005,BA_Forest_NonForest,yearly_jj,PRT
2006,1.6320000000000001,BA_Forest_NonForest,yearly_jj,PRT
2007,0.435,BA_Forest_NonForest,yearly_jj,PRT
2008,0.171,BA_Forest_NonForest,yearly_jj,PRT
2009,0.18100000000000002,BA_Forest_NonForest,yearly_jj,PRT
2010,0.334,BA_Forest_NonForest,yearly_jj,PRT
2011,0.787,BA_Forest_NonForest,yearly_jj,PRT
2012,0.512,BA_Forest_NonForest,yearly_jj,PRT
2013,0.34700000000000003,BA_Forest_NonForest,yearly_jj,PRT
2014,1.498,BA_Forest_NonForest,yearly_jj,PRT
2015,0.109,BA_Forest_NonForest,yearly_jj,PRT
2016,0.35400000000000004,BA_Forest_NonForest,yearly_jj,PRT
2017,1.8049999999999997,BA_Forest_NonForest,yearly_jj,PRT
2018,1.7280000000000002,BA_Forest_NonForest,yearly_jj,PRT
2019,0.12300000000000001,BA_Forest_NonForest,yearly_jj,PRT
2020,0.14300000000000002,BA_Forest_NonForest,yearly_jj,PRT
2021,1.0599999999999998,BA_Forest_NonForest,yearly_jj,PRT
2022,0.19200000000000003,BA_Forest_NonForest,yearly_jj,PRT
2023,2.012,BA_Forest_NonForest,yearly_jj,PRT
