year,sum,variable,timescale,region
2001,0.092,BA_Total,seasonal_mam,GB
2002,0.0,BA_Total,seasonal_mam,GB
2003,0.4130000000000001,BA_Total,seasonal_mam,GB
2004,0.0,BA_Total,seasonal_mam,GB
2005,0.016,BA_Total,seasonal_mam,GB
2006,0.022000000000000002,BA_Total,seasonal_mam,GB
2007,0.6240000000000001,BA_Total,seasonal_mam,GB
2008,0.0,BA_Total,seasonal_mam,GB
2009,0.061000000000000006,BA_Total,seasonal_mam,GB
2010,0.124,BA_Total,seasonal_mam,GB
2011,0.242,BA_Total,seasonal_mam,GB
2012,0.255,BA_Total,seasonal_mam,GB
2013,0.0,BA_Total,seasonal_mam,GB
2014,0.0,BA_Total,seasonal_mam,GB
2015,0.062000000000000006,BA_Total,seasonal_mam,GB
2016,0.0,BA_Total,seasonal_mam,GB
2017,0.054,BA_Total,seasonal_mam,GB
2018,0.077,BA_Total,seasonal_mam,GB
2019,0.4770000000000001,BA_Total,seasonal_mam,GB
2020,0.18800000000000003,BA_Total,seasonal_mam,GB
2021,0.0,BA_Total,seasonal_mam,GB
2022,0.199,BA_Total,seasonal_mam,GB
2023,0.128,BA_Total,seasonal_mam,GB
