year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2002,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2003,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2004,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2005,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2006,0.001,BA_Forest_NonForest,seasonal_jja,GNQ
2007,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2008,0.002,BA_Forest_NonForest,seasonal_jja,GNQ
2009,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2010,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2011,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2012,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2013,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2014,0.002,BA_Forest_NonForest,seasonal_jja,GNQ
2015,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2016,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2017,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2018,0.001,BA_Forest_NonForest,seasonal_jja,GNQ
2019,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2020,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2021,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
2022,0.002,BA_Forest_NonForest,seasonal_jja,GNQ
2023,0.0,BA_Forest_NonForest,seasonal_jja,GNQ
