year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2003,0.00041030800989593505,Cem_Forest_NonForest,seasonal_son,HRV
2004,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2005,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2006,0.0009465299513591917,Cem_Forest_NonForest,seasonal_son,HRV
2007,0.0019248543162416996,Cem_Forest_NonForest,seasonal_son,HRV
2008,0.00259776724271167,Cem_Forest_NonForest,seasonal_son,HRV
2009,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2010,0.000465173520690979,Cem_Forest_NonForest,seasonal_son,HRV
2011,0.006295681198070709,Cem_Forest_NonForest,seasonal_son,HRV
2012,0.0007150806263333436,Cem_Forest_NonForest,seasonal_son,HRV
2013,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2014,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2015,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2016,0.0011143537289649659,Cem_Forest_NonForest,seasonal_son,HRV
2017,0.00020234935476800536,Cem_Forest_NonForest,seasonal_son,HRV
2018,0.00013739048424243165,Cem_Forest_NonForest,seasonal_son,HRV
2019,0.0,Cem_Forest_NonForest,seasonal_son,HRV
2020,0.0,Cem_Forest_NonForest,seasonal_son,HRV
