year,sum,variable,timescale,country
2002,0.02492627207890695,Cem_Forest_NonForest,seasonal_jja,RWA
2003,0.002444234409032776,Cem_Forest_NonForest,seasonal_jja,RWA
2004,0.006102803010879822,Cem_Forest_NonForest,seasonal_jja,RWA
2005,0.001603156773985779,Cem_Forest_NonForest,seasonal_jja,RWA
2006,0.0056833035114194335,Cem_Forest_NonForest,seasonal_jja,RWA
2007,0.0,Cem_Forest_NonForest,seasonal_jja,RWA
2008,0.0002753799626257629,Cem_Forest_NonForest,seasonal_jja,RWA
2009,0.01031561850804245,Cem_Forest_NonForest,seasonal_jja,RWA
2010,0.03609166647575901,Cem_Forest_NonForest,seasonal_jja,RWA
2011,0.0,Cem_Forest_NonForest,seasonal_jja,RWA
2012,0.00047579739593974304,Cem_Forest_NonForest,seasonal_jja,RWA
2013,0.00538490096634457,Cem_Forest_NonForest,seasonal_jja,RWA
2014,0.0,Cem_Forest_NonForest,seasonal_jja,RWA
2015,0.0011920071459528808,Cem_Forest_NonForest,seasonal_jja,RWA
2016,0.006103446353392639,Cem_Forest_NonForest,seasonal_jja,RWA
2017,0.001768672602849968,Cem_Forest_NonForest,seasonal_jja,RWA
2018,0.015463526338737293,Cem_Forest_NonForest,seasonal_jja,RWA
2019,0.005801875222961471,Cem_Forest_NonForest,seasonal_jja,RWA
2020,0.00025225028808273316,Cem_Forest_NonForest,seasonal_jja,RWA
