year,sum,variable,timescale,region
2001,2.084,BA_Total,yearly,GE
2002,0.125,BA_Total,yearly,GE
2003,0.359,BA_Total,yearly,GE
2004,0.747,BA_Total,yearly,GE
2005,1.3,BA_Total,yearly,GE
2006,1.575,BA_Total,yearly,GE
2007,0.527,BA_Total,yearly,GE
2008,0.55,BA_Total,yearly,GE
2009,0.084,BA_Total,yearly,GE
2010,1.8090000000000002,BA_Total,yearly,GE
2011,0.506,BA_Total,yearly,GE
2012,0.194,BA_Total,yearly,GE
2013,0.274,BA_Total,yearly,GE
2014,0.23500000000000001,BA_Total,yearly,GE
2015,2.239,BA_Total,yearly,GE
2016,1.343,BA_Total,yearly,GE
2017,1.002,BA_Total,yearly,GE
2018,0.517,BA_Total,yearly,GE
2019,1.94,BA_Total,yearly,GE
2020,1.173,BA_Total,yearly,GE
2021,0.49000000000000005,BA_Total,yearly,GE
2022,0.42000000000000004,BA_Total,yearly,GE
2023,0.045000000000000005,BA_Total,yearly,GE
