year,sum,variable,timescale,region
2001,0.16999999999999998,BA_Total,seasonal_mam,UY
2002,0.003,BA_Total,seasonal_mam,UY
2003,0.41000000000000003,BA_Total,seasonal_mam,UY
2004,0.8390000000000001,BA_Total,seasonal_mam,UY
2005,0.251,BA_Total,seasonal_mam,UY
2006,0.406,BA_Total,seasonal_mam,UY
2007,0.069,BA_Total,seasonal_mam,UY
2008,0.755,BA_Total,seasonal_mam,UY
2009,0.3430000000000001,BA_Total,seasonal_mam,UY
2010,0.5780000000000001,BA_Total,seasonal_mam,UY
2011,0.35400000000000004,BA_Total,seasonal_mam,UY
2012,0.393,BA_Total,seasonal_mam,UY
2013,0.13299999999999998,BA_Total,seasonal_mam,UY
2014,0.11499999999999999,BA_Total,seasonal_mam,UY
2015,0.58,BA_Total,seasonal_mam,UY
2016,0.09,BA_Total,seasonal_mam,UY
2017,0.15699999999999997,BA_Total,seasonal_mam,UY
2018,0.209,BA_Total,seasonal_mam,UY
2019,0.30600000000000005,BA_Total,seasonal_mam,UY
2020,0.624,BA_Total,seasonal_mam,UY
2021,0.275,BA_Total,seasonal_mam,UY
2022,0.246,BA_Total,seasonal_mam,UY
2023,0.3750000000000001,BA_Total,seasonal_mam,UY
