year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_son,A
2003,0.0004981449945654602,Cem_Total,seasonal_son,A
2004,0.0,Cem_Total,seasonal_son,A
2005,0.0002848833823748169,Cem_Total,seasonal_son,A
2006,0.0,Cem_Total,seasonal_son,A
2007,0.0001040252656473999,Cem_Total,seasonal_son,A
2008,0.0,Cem_Total,seasonal_son,A
2009,0.0002945759123742065,Cem_Total,seasonal_son,A
2010,0.0,Cem_Total,seasonal_son,A
2011,0.0003040593331598511,Cem_Total,seasonal_son,A
2012,0.0002390931748209839,Cem_Total,seasonal_son,A
2013,0.0,Cem_Total,seasonal_son,A
2014,0.0005671893451863098,Cem_Total,seasonal_son,A
2015,0.0,Cem_Total,seasonal_son,A
2016,0.0,Cem_Total,seasonal_son,A
2017,0.0013733369556013795,Cem_Total,seasonal_son,A
2018,0.0008854915907423402,Cem_Total,seasonal_son,A
2019,8.62586693557434e-05,Cem_Total,seasonal_son,A
2020,0.0,Cem_Total,seasonal_son,A
