year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2003,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2004,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2005,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2006,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2007,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2008,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2009,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2010,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2011,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2012,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2013,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2014,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2015,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2016,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2017,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2018,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2019,0.0,Cem_Forest_NonForest,yearly_jj,LBN
2020,0.0,Cem_Forest_NonForest,yearly_jj,LBN
