year,sum,variable,timescale,country
2002,0.14299434172941813,Cem_Total,yearly,TLS
2003,0.014532412555939239,Cem_Total,yearly,TLS
2004,0.10931455994756185,Cem_Total,yearly,TLS
2005,0.05363934503033741,Cem_Total,yearly,TLS
2006,0.1312484766787235,Cem_Total,yearly,TLS
2007,0.04875709642306705,Cem_Total,yearly,TLS
2008,0.05577687012253117,Cem_Total,yearly,TLS
2009,0.05744618316654228,Cem_Total,yearly,TLS
2010,0.0,Cem_Total,yearly,TLS
2011,0.012913156418512687,Cem_Total,yearly,TLS
2012,0.04434209761421469,Cem_Total,yearly,TLS
2013,0.0014690389496856077,Cem_Total,yearly,TLS
2014,0.09443927357210272,Cem_Total,yearly,TLS
2015,0.033358702282475894,Cem_Total,yearly,TLS
2016,0.0038327564525982975,Cem_Total,yearly,TLS
2017,0.030379225998943327,Cem_Total,yearly,TLS
2018,0.0310717925583412,Cem_Total,yearly,TLS
2019,0.09437995401019521,Cem_Total,yearly,TLS
2020,0.025992544269949673,Cem_Total,yearly,TLS
