year,sum,variable,timescale,region
2001,0.034999999999999996,BA_Forest_NonForest,yearly,BG
2002,0.041,BA_Forest_NonForest,yearly,BG
2003,0.031,BA_Forest_NonForest,yearly,BG
2004,0.044,BA_Forest_NonForest,yearly,BG
2005,0.166,BA_Forest_NonForest,yearly,BG
2006,0.23200000000000004,BA_Forest_NonForest,yearly,BG
2007,0.5830000000000001,BA_Forest_NonForest,yearly,BG
2008,0.11699999999999999,BA_Forest_NonForest,yearly,BG
2009,0.032,BA_Forest_NonForest,yearly,BG
2010,0.31400000000000006,BA_Forest_NonForest,yearly,BG
2011,0.124,BA_Forest_NonForest,yearly,BG
2012,0.095,BA_Forest_NonForest,yearly,BG
2013,0.067,BA_Forest_NonForest,yearly,BG
2014,0.09200000000000001,BA_Forest_NonForest,yearly,BG
2015,0.065,BA_Forest_NonForest,yearly,BG
2016,0.048999999999999995,BA_Forest_NonForest,yearly,BG
2017,0.072,BA_Forest_NonForest,yearly,BG
2018,0.049,BA_Forest_NonForest,yearly,BG
2019,0.077,BA_Forest_NonForest,yearly,BG
2020,0.03,BA_Forest_NonForest,yearly,BG
2021,0.035,BA_Forest_NonForest,yearly,BG
2022,0.06,BA_Forest_NonForest,yearly,BG
2023,0.04000000000000001,BA_Forest_NonForest,yearly,BG
