year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_jja,GQ
2003,0.0,Cem_Total,seasonal_jja,GQ
2004,0.0,Cem_Total,seasonal_jja,GQ
2005,0.0,Cem_Total,seasonal_jja,GQ
2006,0.00028386040628442384,Cem_Total,seasonal_jja,GQ
2007,0.0,Cem_Total,seasonal_jja,GQ
2008,0.00031973290741735836,Cem_Total,seasonal_jja,GQ
2009,0.0,Cem_Total,seasonal_jja,GQ
2010,0.0,Cem_Total,seasonal_jja,GQ
2011,0.0,Cem_Total,seasonal_jja,GQ
2012,0.0,Cem_Total,seasonal_jja,GQ
2013,0.0,Cem_Total,seasonal_jja,GQ
2014,0.0002794552437076416,Cem_Total,seasonal_jja,GQ
2015,0.0,Cem_Total,seasonal_jja,GQ
2016,0.0,Cem_Total,seasonal_jja,GQ
2017,0.0,Cem_Total,seasonal_jja,GQ
2018,0.00022491706956066895,Cem_Total,seasonal_jja,GQ
2019,0.0,Cem_Total,seasonal_jja,GQ
2020,0.0,Cem_Total,seasonal_jja,GQ
