year,sum,variable,timescale,region
2002,0.0011066798087624665,Cem_Total,seasonal_mam,F
2003,0.01967098247106418,Cem_Total,seasonal_mam,F
2004,0.002172726910065483,Cem_Total,seasonal_mam,F
2005,0.09062399377825633,Cem_Total,seasonal_mam,F
2006,0.0009034842024699173,Cem_Total,seasonal_mam,F
2007,0.002283172963288696,Cem_Total,seasonal_mam,F
2008,0.0031380724726925964,Cem_Total,seasonal_mam,F
2009,0.02764338560864894,Cem_Total,seasonal_mam,F
2010,0.019859422195964968,Cem_Total,seasonal_mam,F
2011,0.001892218749065033,Cem_Total,seasonal_mam,F
2012,0.022912535032395306,Cem_Total,seasonal_mam,F
2013,0.003643968939868714,Cem_Total,seasonal_mam,F
2014,0.05236898146000122,Cem_Total,seasonal_mam,F
2015,0.00815750268396245,Cem_Total,seasonal_mam,F
2016,0.002032707420775192,Cem_Total,seasonal_mam,F
2017,0.06221167373012222,Cem_Total,seasonal_mam,F
2018,0.0,Cem_Total,seasonal_mam,F
2019,0.008692539888010895,Cem_Total,seasonal_mam,F
2020,0.0065781384680543365,Cem_Total,seasonal_mam,F
