year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2003,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2004,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2005,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2006,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2007,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2008,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2009,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2010,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2011,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2012,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2013,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2014,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2015,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2016,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2017,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2018,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2019,0.0,Cem_Forest_NonForest,seasonal_son,TKM
2020,0.0,Cem_Forest_NonForest,seasonal_son,TKM
