year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_jja,SD
2002,0.0,BA_Forest_NonForest,seasonal_jja,SD
2003,0.0,BA_Forest_NonForest,seasonal_jja,SD
2004,0.0,BA_Forest_NonForest,seasonal_jja,SD
2005,0.0,BA_Forest_NonForest,seasonal_jja,SD
2006,0.0,BA_Forest_NonForest,seasonal_jja,SD
2007,0.001,BA_Forest_NonForest,seasonal_jja,SD
2008,0.0,BA_Forest_NonForest,seasonal_jja,SD
2009,0.0,BA_Forest_NonForest,seasonal_jja,SD
2010,0.0,BA_Forest_NonForest,seasonal_jja,SD
2011,0.0,BA_Forest_NonForest,seasonal_jja,SD
2012,0.0,BA_Forest_NonForest,seasonal_jja,SD
2013,0.0,BA_Forest_NonForest,seasonal_jja,SD
2014,0.0,BA_Forest_NonForest,seasonal_jja,SD
2015,0.0,BA_Forest_NonForest,seasonal_jja,SD
2016,0.0,BA_Forest_NonForest,seasonal_jja,SD
2017,0.0,BA_Forest_NonForest,seasonal_jja,SD
2018,0.0,BA_Forest_NonForest,seasonal_jja,SD
2019,0.0,BA_Forest_NonForest,seasonal_jja,SD
2020,0.001,BA_Forest_NonForest,seasonal_jja,SD
2021,0.0,BA_Forest_NonForest,seasonal_jja,SD
2022,0.0,BA_Forest_NonForest,seasonal_jja,SD
2023,0.0,BA_Forest_NonForest,seasonal_jja,SD
