year,sum,variable,timescale,region
2001,2.9720000000000004,BA_Forest_NonForest,seasonal_jja,AU
2002,2.8689999999999998,BA_Forest_NonForest,seasonal_jja,AU
2003,2.09,BA_Forest_NonForest,seasonal_jja,AU
2004,2.052,BA_Forest_NonForest,seasonal_jja,AU
2005,1.0280000000000002,BA_Forest_NonForest,seasonal_jja,AU
2006,1.9839999999999993,BA_Forest_NonForest,seasonal_jja,AU
2007,1.385,BA_Forest_NonForest,seasonal_jja,AU
2008,2.1660000000000004,BA_Forest_NonForest,seasonal_jja,AU
2009,2.406,BA_Forest_NonForest,seasonal_jja,AU
2010,0.8050000000000002,BA_Forest_NonForest,seasonal_jja,AU
2011,2.013,BA_Forest_NonForest,seasonal_jja,AU
2012,1.7240000000000002,BA_Forest_NonForest,seasonal_jja,AU
2013,6.675999999999999,BA_Forest_NonForest,seasonal_jja,AU
2014,3.4539999999999997,BA_Forest_NonForest,seasonal_jja,AU
2015,2.1159999999999997,BA_Forest_NonForest,seasonal_jja,AU
2016,1.4340000000000002,BA_Forest_NonForest,seasonal_jja,AU
2017,1.431,BA_Forest_NonForest,seasonal_jja,AU
2018,4.468,BA_Forest_NonForest,seasonal_jja,AU
2019,9.903999999999996,BA_Forest_NonForest,seasonal_jja,AU
2020,1.467,BA_Forest_NonForest,seasonal_jja,AU
2021,0.9170000000000001,BA_Forest_NonForest,seasonal_jja,AU
2022,1.2540000000000002,BA_Forest_NonForest,seasonal_jja,AU
2023,0.0,BA_Forest_NonForest,seasonal_jja,AU
