year,sum,variable,timescale,region
2001,0.0,BA_Total,yearly,S
2002,0.014,BA_Total,yearly,S
2003,0.0,BA_Total,yearly,S
2004,0.002,BA_Total,yearly,S
2005,0.007,BA_Total,yearly,S
2006,0.162,BA_Total,yearly,S
2007,0.018,BA_Total,yearly,S
2008,0.01,BA_Total,yearly,S
2009,0.002,BA_Total,yearly,S
2010,0.0,BA_Total,yearly,S
2011,0.0,BA_Total,yearly,S
2012,0.003,BA_Total,yearly,S
2013,0.0,BA_Total,yearly,S
2014,0.556,BA_Total,yearly,S
2015,0.026000000000000002,BA_Total,yearly,S
2016,0.0,BA_Total,yearly,S
2017,0.0,BA_Total,yearly,S
2018,0.686,BA_Total,yearly,S
2019,0.0,BA_Total,yearly,S
2020,0.0,BA_Total,yearly,S
2021,0.0,BA_Total,yearly,S
2022,0.0,BA_Total,yearly,S
2023,0.0,BA_Total,yearly,S
