year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2003,0.0,0.0,0.0,0.009469028437094709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004460680189858489,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2006,0.0,0.0,0.0,0.0,0.0001383549353977051,0.0,0.0,0.0018980979798237916,0.0007308662261876525,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2007,0.0,0.0,0.012895808071723129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2008,0.0,0.0,0.0,0.0037068499331427,0.0,0.03287652597935419,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2018,0.0,0.0,0.0,0.0,0.0,0.0018772489067319339,0.0,0.0008744023519794617,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2019,0.0,0.0,0.0,0.006526624347173797,0.0001630218151838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NOR
