year,sum,variable,timescale,region
2001,0.001,BA_Forest_NonForest,yearly,ME
2002,0.0,BA_Forest_NonForest,yearly,ME
2003,0.012,BA_Forest_NonForest,yearly,ME
2004,0.0,BA_Forest_NonForest,yearly,ME
2005,0.0,BA_Forest_NonForest,yearly,ME
2006,0.011,BA_Forest_NonForest,yearly,ME
2007,0.093,BA_Forest_NonForest,yearly,ME
2008,0.032,BA_Forest_NonForest,yearly,ME
2009,0.0,BA_Forest_NonForest,yearly,ME
2010,0.003,BA_Forest_NonForest,yearly,ME
2011,0.048,BA_Forest_NonForest,yearly,ME
2012,0.231,BA_Forest_NonForest,yearly,ME
2013,0.009000000000000001,BA_Forest_NonForest,yearly,ME
2014,0.008,BA_Forest_NonForest,yearly,ME
2015,0.11900000000000001,BA_Forest_NonForest,yearly,ME
2016,0.0,BA_Forest_NonForest,yearly,ME
2017,0.101,BA_Forest_NonForest,yearly,ME
2018,0.0,BA_Forest_NonForest,yearly,ME
2019,0.026,BA_Forest_NonForest,yearly,ME
2020,0.065,BA_Forest_NonForest,yearly,ME
2021,0.17700000000000002,BA_Forest_NonForest,yearly,ME
2022,0.115,BA_Forest_NonForest,yearly,ME
2023,0.0,BA_Forest_NonForest,yearly,ME
