year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_djf,ES
2002,0.0,BA_Total,seasonal_djf,ES
2003,0.0,BA_Total,seasonal_djf,ES
2004,0.028,BA_Total,seasonal_djf,ES
2005,0.013000000000000001,BA_Total,seasonal_djf,ES
2006,0.017,BA_Total,seasonal_djf,ES
2007,0.012,BA_Total,seasonal_djf,ES
2008,0.009000000000000001,BA_Total,seasonal_djf,ES
2009,0.001,BA_Total,seasonal_djf,ES
2010,0.017,BA_Total,seasonal_djf,ES
2011,0.009000000000000001,BA_Total,seasonal_djf,ES
2012,0.046,BA_Total,seasonal_djf,ES
2013,0.02,BA_Total,seasonal_djf,ES
2014,0.017,BA_Total,seasonal_djf,ES
2015,0.025,BA_Total,seasonal_djf,ES
2016,0.019000000000000003,BA_Total,seasonal_djf,ES
2017,0.026000000000000002,BA_Total,seasonal_djf,ES
2018,0.002,BA_Total,seasonal_djf,ES
2019,0.056,BA_Total,seasonal_djf,ES
2020,0.016,BA_Total,seasonal_djf,ES
2021,0.020999999999999998,BA_Total,seasonal_djf,ES
2022,0.016,BA_Total,seasonal_djf,ES
2023,0.052000000000000005,BA_Total,seasonal_djf,ES
