year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,SAU
2002,0.004,BA_Total,seasonal_djf,SAU
2003,0.036000000000000004,BA_Total,seasonal_djf,SAU
2004,0.005,BA_Total,seasonal_djf,SAU
2005,0.165,BA_Total,seasonal_djf,SAU
2006,0.016,BA_Total,seasonal_djf,SAU
2007,0.126,BA_Total,seasonal_djf,SAU
2008,0.016,BA_Total,seasonal_djf,SAU
2009,0.011,BA_Total,seasonal_djf,SAU
2010,0.068,BA_Total,seasonal_djf,SAU
2011,0.654,BA_Total,seasonal_djf,SAU
2012,0.0,BA_Total,seasonal_djf,SAU
2013,0.0,BA_Total,seasonal_djf,SAU
2014,0.031,BA_Total,seasonal_djf,SAU
2015,0.005,BA_Total,seasonal_djf,SAU
2016,0.001,BA_Total,seasonal_djf,SAU
2017,0.051,BA_Total,seasonal_djf,SAU
2018,0.0,BA_Total,seasonal_djf,SAU
2019,0.001,BA_Total,seasonal_djf,SAU
2020,0.038000000000000006,BA_Total,seasonal_djf,SAU
2021,0.004,BA_Total,seasonal_djf,SAU
2022,0.005,BA_Total,seasonal_djf,SAU
2023,0.008,BA_Total,seasonal_djf,SAU
