year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,yearly,UZB
2002,0.005,BA_Forest_NonForest,yearly,UZB
2003,0.001,BA_Forest_NonForest,yearly,UZB
2004,0.002,BA_Forest_NonForest,yearly,UZB
2005,0.001,BA_Forest_NonForest,yearly,UZB
2006,0.001,BA_Forest_NonForest,yearly,UZB
2007,0.0,BA_Forest_NonForest,yearly,UZB
2008,0.0,BA_Forest_NonForest,yearly,UZB
2009,0.003,BA_Forest_NonForest,yearly,UZB
2010,0.0,BA_Forest_NonForest,yearly,UZB
2011,0.0,BA_Forest_NonForest,yearly,UZB
2012,0.004,BA_Forest_NonForest,yearly,UZB
2013,0.001,BA_Forest_NonForest,yearly,UZB
2014,0.003,BA_Forest_NonForest,yearly,UZB
2015,0.004,BA_Forest_NonForest,yearly,UZB
2016,0.014,BA_Forest_NonForest,yearly,UZB
2017,0.001,BA_Forest_NonForest,yearly,UZB
2018,0.0,BA_Forest_NonForest,yearly,UZB
2019,0.008,BA_Forest_NonForest,yearly,UZB
2020,0.005,BA_Forest_NonForest,yearly,UZB
2021,0.036000000000000004,BA_Forest_NonForest,yearly,UZB
2022,0.05,BA_Forest_NonForest,yearly,UZB
2023,0.003,BA_Forest_NonForest,yearly,UZB
