year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.024,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.283,0.034,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009000000000000001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.031,0.013000000000000001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.176,0.065,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2014,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.001,0.029,0.0,BA_Forest_NonForest,monthly,AL
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.063,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2019,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.003,0.008,0.0,0.001,0.0,BA_Forest_NonForest,monthly,AL
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.012,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2021,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.21200000000000002,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AL
2022,0.0,0.0,0.004,0.0,0.0,0.0,0.012,0.088,0.0,0.0,0.001,0.0,BA_Forest_NonForest,monthly,AL
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,AL
