year,sum,variable,timescale,region
2001,0.0,BA_Total,yearly,TF
2002,0.0,BA_Total,yearly,TF
2003,0.0,BA_Total,yearly,TF
2004,0.0,BA_Total,yearly,TF
2005,0.0,BA_Total,yearly,TF
2006,0.0,BA_Total,yearly,TF
2007,0.0,BA_Total,yearly,TF
2008,0.0,BA_Total,yearly,TF
2009,0.0,BA_Total,yearly,TF
2010,0.0,BA_Total,yearly,TF
2011,0.0,BA_Total,yearly,TF
2012,0.0,BA_Total,yearly,TF
2013,0.0,BA_Total,yearly,TF
2014,0.0,BA_Total,yearly,TF
2015,0.0,BA_Total,yearly,TF
2016,0.0,BA_Total,yearly,TF
2017,0.0,BA_Total,yearly,TF
2018,0.0,BA_Total,yearly,TF
2019,0.0,BA_Total,yearly,TF
2020,0.0,BA_Total,yearly,TF
2021,0.0,BA_Total,yearly,TF
2022,0.0,BA_Total,yearly,TF
2023,0.0,BA_Total,yearly,TF
