year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_son,LUX
2002,0.0,BA_Total,seasonal_son,LUX
2003,0.0,BA_Total,seasonal_son,LUX
2004,0.0,BA_Total,seasonal_son,LUX
2005,0.0,BA_Total,seasonal_son,LUX
2006,0.0,BA_Total,seasonal_son,LUX
2007,0.0,BA_Total,seasonal_son,LUX
2008,0.0,BA_Total,seasonal_son,LUX
2009,0.0,BA_Total,seasonal_son,LUX
2010,0.0,BA_Total,seasonal_son,LUX
2011,0.0,BA_Total,seasonal_son,LUX
2012,0.0,BA_Total,seasonal_son,LUX
2013,0.0,BA_Total,seasonal_son,LUX
2014,0.0,BA_Total,seasonal_son,LUX
2015,0.0,BA_Total,seasonal_son,LUX
2016,0.0,BA_Total,seasonal_son,LUX
2017,0.001,BA_Total,seasonal_son,LUX
2018,0.0,BA_Total,seasonal_son,LUX
2019,0.0,BA_Total,seasonal_son,LUX
2020,0.0,BA_Total,seasonal_son,LUX
2021,0.0,BA_Total,seasonal_son,LUX
2022,0.0,BA_Total,seasonal_son,LUX
2023,0.0,BA_Total,seasonal_son,LUX
