year,sum,variable,timescale,country
2001,0.037000000000000005,BA_Total,seasonal_jja,HND
2002,0.022000000000000002,BA_Total,seasonal_jja,HND
2003,0.13100000000000003,BA_Total,seasonal_jja,HND
2004,0.22400000000000003,BA_Total,seasonal_jja,HND
2005,0.042,BA_Total,seasonal_jja,HND
2006,0.014000000000000002,BA_Total,seasonal_jja,HND
2007,0.07300000000000001,BA_Total,seasonal_jja,HND
2008,0.128,BA_Total,seasonal_jja,HND
2009,0.23700000000000002,BA_Total,seasonal_jja,HND
2010,0.025,BA_Total,seasonal_jja,HND
2011,0.04700000000000001,BA_Total,seasonal_jja,HND
2012,0.003,BA_Total,seasonal_jja,HND
2013,0.1,BA_Total,seasonal_jja,HND
2014,0.133,BA_Total,seasonal_jja,HND
2015,0.279,BA_Total,seasonal_jja,HND
2016,0.052000000000000005,BA_Total,seasonal_jja,HND
2017,0.013999999999999999,BA_Total,seasonal_jja,HND
2018,0.047,BA_Total,seasonal_jja,HND
2019,0.14900000000000002,BA_Total,seasonal_jja,HND
2020,0.022,BA_Total,seasonal_jja,HND
2021,0.14100000000000001,BA_Total,seasonal_jja,HND
2022,0.002,BA_Total,seasonal_jja,HND
2023,0.0,BA_Total,seasonal_jja,HND
