year,sum,variable,timescale,country
2001,0.011,BA_Total,seasonal_jja,SSD
2002,4.862,BA_Total,seasonal_jja,SSD
2003,0.07100000000000001,BA_Total,seasonal_jja,SSD
2004,3.173,BA_Total,seasonal_jja,SSD
2005,0.149,BA_Total,seasonal_jja,SSD
2006,0.4590000000000001,BA_Total,seasonal_jja,SSD
2007,0.267,BA_Total,seasonal_jja,SSD
2008,1.432,BA_Total,seasonal_jja,SSD
2009,13.357,BA_Total,seasonal_jja,SSD
2010,0.453,BA_Total,seasonal_jja,SSD
2011,1.258,BA_Total,seasonal_jja,SSD
2012,0.344,BA_Total,seasonal_jja,SSD
2013,2.6700000000000004,BA_Total,seasonal_jja,SSD
2014,1.18,BA_Total,seasonal_jja,SSD
2015,8.543,BA_Total,seasonal_jja,SSD
2016,1.5609999999999997,BA_Total,seasonal_jja,SSD
2017,1.474,BA_Total,seasonal_jja,SSD
2018,2.3579999999999997,BA_Total,seasonal_jja,SSD
2019,0.023,BA_Total,seasonal_jja,SSD
2020,1.295,BA_Total,seasonal_jja,SSD
2021,4.288999999999999,BA_Total,seasonal_jja,SSD
2022,2.783,BA_Total,seasonal_jja,SSD
2023,0.0,BA_Total,seasonal_jja,SSD
